,2019-12-05 00:00:00,7137.85108664,20707.32927325,4021.54078387,5573.33211644,3969.84293107,9472.89489683,3867.35002575,5154.27891041,4630.7327909,906.04902183
,2019-12-04 00:00:00,7188.50311677,20665.48404652,4043.62336008,5574.92385486,3990.92165243,9477.92786429,3868.50685021,5155.41243002,4638.48011216,907.48503218
,2019-12-03 00:00:00,7158.76163819,20500.93099163,4024.1903029,5544.54249894,3971.65280276,9493.70758669,3848.95284643,5124.86197725,4636.57661167,906.32655797
,2019-12-02 00:00:00,7285.93993472,20700.21121319,4090.04218437,5600.1136052,4035.77241271,9537.59945426,3886.36806248,5153.87216056,4664.91111765,911.55665883
,2019-11-29 00:00:00,7346.53228875,20812.60340926,4122.01301879,5620.25021905,4066.73241739,9558.65958287,3900.0425763,5246.61275681,4746.89050966,922.4776306
,2019-11-28 00:00:00,7416.43282392,21023.54640593,4161.67465335,5621.21349736,4104.54403171,9523.15296539,3899.86931866,5267.62386929,4757.86824957,923.80909744
,2019-11-27 00:00:00,7429.77621181,20954.3174915,4165.50161748,5617.07258462,4108.08741678,9547.91660826,3897.71655791,5240.34773159,4738.92102888,920.09404336
,2019-11-26 00:00:00,7403.13779613,20864.92464846,4150.07905472,5592.1109018,4092.77407041,9535.42757327,3881.07396109,5201.40340041,4713.18522092,915.62904158
,2019-11-25 00:00:00,7396.29214113,20703.17047372,4141.370225,5568.17754803,4083.88276389,9525.14541332,3865.15532616,5136.57752807,4661.74210869,909.42304564
,2019-11-22 00:00:00,7326.80790253,20485.80995639,4101.68240091,5554.97349489,4045.74244119,9532.47757631,3856.66768464,5108.42311155,4643.58986491,906.90073384
,2019-11-21 00:00:00,7238.55176396,20369.8581635,4056.75429738,5532.25323252,4002.37300394,9505.71223392,3841.17059428,5068.21989026,4614.11219896,902.21322712
,2019-11-20 00:00:00,7262.49382416,20475.24585356,4071.47395995,5552.25945521,4016.89368063,9524.71214345,3854.71297287,5024.82770696,4592.63199014,899.31544722
,2019-11-19 00:00:00,7323.79895668,20528.48368016,4101.74725539,5560.30115352,4045.93641164,9502.52175237,3859.48058532,4991.23757562,4576.69213638,896.79409469
